,cliente,cliente_nomenclatura,marca,llave_ventas,llave_unica_mp,versión,tipo_presupuesto,tipo_2,comentario,Año-Mes,mes_plan,campaña_nomenclatura,plataforma_x,plataforma_abreviacion,fecha_inicio_plan,fecha_fin_plan,inicio_campaña,fin_campaña,dias_totales_campaña,costo_planeado,kpi_planeado,serving,inversión_plataforma,inversión_total,inversión_AdOps,Operativo_AdOps,Serving_AdOps,costo_operativo,semana,inicio_reporte,fin_reporte,inicio,fin,dias_actividad_reporte,inversión_planeada,inversión_mp,inversión_diaria,divisa,dinero_gastado,impresiones,clics,ctr,conversiones,revenue,llave_analytics,conversiones_directas,conversiones_asistidas,revenue_directo,revenue_asistido,total_conversiones,total_revenue,roas
980,Office Depot,od,Office Depot,2002_od_mktpreciosqueenamoran_pi_mkt_DSP,2002_od_mktpreciosqueenamoran_pi_mkt_DSP_V1,V1,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,mktpreciosqueenamoran,Programmatic (Herolense - Acuity),DSP,2020-02-13 00:00:00,2020-02-16 00:00:00,2020-02-13 00:00:00,2020-02-16 00:00:00,0,36.25,734644.0,969.73,26630.27,27600.0,17940.0,16970.27,969.73,23.1,,2020-03-09 00:00:00,2020-03-16 00:00:00,2020-03-09 00:00:00,2020-02-16 00:00:00,-21.0,0,0,0,MXN,0.0,0.0,0.0,0,23.0,37273.55,2002_od_mktpreciosqueenamoran_pi_mkt_DSP_2020-03-09,0.0,23.0,0.0,37273.55,0,0,0
981,Office Depot,od,Office Depot,2001_od_payclip_ppf_pfm_FB,2001_od_payclip_ppf_pfm_FB_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,payclip,Facebook,FB,2020-01-20 00:00:00,2020-01-31 00:00:00,2020-01-20 00:00:00,2020-01-31 00:00:00,0,4.0,1610.0,0.0,6440.0,6440.0,5980.0,5980.0,0.0,4.0,,2020-01-17 00:00:00,2020-01-24 00:00:00,2020-01-20 00:00:00,2020-01-24 00:00:00,5.0,0,0,0,MXN,2238.0,107519.0,152.0,0,0.0,0.0,2001_od_payclip_ppf_pfm_FB_2020-01-17,0.0,0.0,0.0,0.0,0,0,0
982,Office Depot,od,Office Depot,2001_od_payclip_ppf_pfm_FB,2001_od_payclip_ppf_pfm_FB_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,payclip,Facebook,FB,2020-01-20 00:00:00,2020-01-31 00:00:00,2020-01-20 00:00:00,2020-01-31 00:00:00,0,4.0,1610.0,0.0,6440.0,6440.0,5980.0,5980.0,0.0,4.0,,2020-01-25 00:00:00,2020-01-31 00:00:00,2020-01-25 00:00:00,2020-01-31 00:00:00,7.0,0,0,0,MXN,3762.0,194935.0,265.0,0,0.0,0.0,2001_od_payclip_ppf_pfm_FB_2020-01-25,0.0,0.0,0.0,0.0,0,0,0
983,Office Depot,od,Office Depot,2001_od_payclip_ppf_pfm_FB,2001_od_payclip_ppf_pfm_FB_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,payclip,Facebook,FB,2020-01-20 00:00:00,2020-01-31 00:00:00,2020-01-20 00:00:00,2020-01-31 00:00:00,0,4.35,1610.0,0.0,7000.0,7000.0,5980.0,5980.0,0.0,4.0,,2020-01-17 00:00:00,2020-01-24 00:00:00,2020-01-20 00:00:00,2020-01-24 00:00:00,5.0,0,0,0,MXN,2238.0,107519.0,152.0,0,0.0,0.0,2001_od_payclip_ppf_pfm_FB_2020-01-17,0.0,0.0,0.0,0.0,0,0,0
984,Office Depot,od,Office Depot,2001_od_payclip_ppf_pfm_FB,2001_od_payclip_ppf_pfm_FB_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,payclip,Facebook,FB,2020-01-20 00:00:00,2020-01-31 00:00:00,2020-01-20 00:00:00,2020-01-31 00:00:00,0,4.35,1610.0,0.0,7000.0,7000.0,5980.0,5980.0,0.0,4.0,,2020-01-25 00:00:00,2020-01-31 00:00:00,2020-01-25 00:00:00,2020-01-31 00:00:00,7.0,0,0,0,MXN,3762.0,194935.0,265.0,0,0.0,0.0,2001_od_payclip_ppf_pfm_FB_2020-01-25,0.0,0.0,0.0,0.0,0,0,0
987,Office Depot,od,Office Depot,2002_od_payclip_feb_ppf_DSP,2002_od_payclip_feb_ppf_DSP_V1,V1,feb,ppf,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Programmatic,DSP,2020-02-01 00:00:00,2020-02-29 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,36.25,97952.0,129.3,3550.7,3680.0,,,,,,2020-02-17 00:00:00,2020-02-24 00:00:00,2020-02-17 00:00:00,2020-02-24 00:00:00,8.0,0,0,0,MXN,0.0,28437.0,18.0,0,19.0,29050.3,2002_od_payclip_feb_ppf_DSP_2020-02-17,19.0,0.0,29050.3,0.0,0,0,0
988,Office Depot,od,Office Depot,2002_od_payclip_feb_ppf_DSP,2002_od_payclip_feb_ppf_DSP_V1,V1,feb,ppf,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Programmatic,DSP,2020-02-01 00:00:00,2020-02-29 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,36.25,97952.0,129.3,3550.7,3680.0,,,,,,2020-02-01 00:00:00,2020-02-08 00:00:00,2020-02-01 00:00:00,2020-02-08 00:00:00,8.0,0,0,0,MXN,0.0,29365.0,20.0,0,3.0,837.15,2002_od_payclip_feb_ppf_DSP_2020-02-01,3.0,0.0,837.15,0.0,0,0,0
989,Office Depot,od,Office Depot,2002_od_payclip_feb_ppf_DSP,2002_od_payclip_feb_ppf_DSP_V1,V1,feb,ppf,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Programmatic,DSP,2020-02-01 00:00:00,2020-02-29 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,36.25,97952.0,129.3,3550.7,3680.0,,,,,,2020-02-25 00:00:00,2020-02-29 00:00:00,2020-02-25 00:00:00,2020-02-29 00:00:00,5.0,0,0,0,MXN,0.0,15754.0,10.0,0,9.0,52592.0598,2002_od_payclip_feb_ppf_DSP_2020-02-25,9.0,0.0,52592.0598,0.0,0,0,0
990,Office Depot,od,Office Depot,2002_od_payclip_feb_ppf_DSP,2002_od_payclip_feb_ppf_DSP_V1,V1,feb,ppf,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Programmatic,DSP,2020-02-01 00:00:00,2020-02-29 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,36.25,97952.0,129.3,3550.7,3680.0,,,,,,2020-02-09 00:00:00,2020-02-16 00:00:00,2020-02-09 00:00:00,2020-02-16 00:00:00,8.0,0,0,0,MXN,0.0,27285.0,23.0,0,7.0,6292.93,2002_od_payclip_feb_ppf_DSP_2020-02-09,7.0,0.0,6292.93,0.0,0,0,0
991,Office Depot,od,Office Depot,2002_od_payclip_feb_ppf_DSP,2002_od_payclip_feb_ppf_DSP_V1,V1,feb,ppf,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Programmatic,DSP,2020-02-01 00:00:00,2020-02-29 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,36.25,97952.0,129.3,3550.7,3680.0,,,,,,2020-03-17 00:00:00,2020-03-24 00:00:00,2020-03-17 00:00:00,2020-02-29 00:00:00,-16.0,0,0,0,MXN,0.0,0.0,0.0,0,3.0,2568.9,2002_od_payclip_feb_ppf_DSP_2020-03-17,0.0,3.0,0.0,2568.9,0,0,0
992,Office Depot,od,Office Depot,2002_od_payclip_feb_ppf_DSP,2002_od_payclip_feb_ppf_DSP_V1,V1,feb,ppf,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Programmatic,DSP,2020-02-01 00:00:00,2020-02-29 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,36.25,97952.0,129.3,3550.7,3680.0,,,,,,2020-03-01 00:00:00,2020-03-08 00:00:00,2020-03-01 00:00:00,2020-02-29 00:00:00,0.0,0,0,0,MXN,0.0,2615.0,1.0,0,19.0,31225.4,2002_od_payclip_feb_ppf_DSP_2020-03-01,0.0,19.0,0.0,31225.4,0,0,0
993,Office Depot,od,Office Depot,2002_od_payclip_feb_ppf_DSP,2002_od_payclip_feb_ppf_DSP_V1,V1,feb,ppf,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Programmatic,DSP,2020-02-01 00:00:00,2020-02-29 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,36.25,97952.0,129.3,3550.7,3680.0,,,,,,2020-03-09 00:00:00,2020-03-16 00:00:00,2020-03-09 00:00:00,2020-02-29 00:00:00,-8.0,0,0,0,MXN,0.0,1.0,0.0,0,7.0,13429.8,2002_od_payclip_feb_ppf_DSP_2020-03-09,0.0,7.0,0.0,13429.8,0,0,0
994,Office Depot,od,Office Depot,2002_od_payclip_feb_ppf_DSP,2002_od_payclip_feb_ppf_DSP_VC1,VC1,feb,ppf,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Programmatic,DSP,2020-02-01 00:00:00,2020-02-29 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,40.84,97952.0,0.0,4000.0,4000.0,,,,,,2020-02-17 00:00:00,2020-02-24 00:00:00,2020-02-17 00:00:00,2020-02-24 00:00:00,8.0,0,0,0,MXN,0.0,28437.0,18.0,0,19.0,29050.3,2002_od_payclip_feb_ppf_DSP_2020-02-17,19.0,0.0,29050.3,0.0,0,0,0
995,Office Depot,od,Office Depot,2002_od_payclip_feb_ppf_DSP,2002_od_payclip_feb_ppf_DSP_VC1,VC1,feb,ppf,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Programmatic,DSP,2020-02-01 00:00:00,2020-02-29 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,40.84,97952.0,0.0,4000.0,4000.0,,,,,,2020-02-01 00:00:00,2020-02-08 00:00:00,2020-02-01 00:00:00,2020-02-08 00:00:00,8.0,0,0,0,MXN,0.0,29365.0,20.0,0,3.0,837.15,2002_od_payclip_feb_ppf_DSP_2020-02-01,3.0,0.0,837.15,0.0,0,0,0
996,Office Depot,od,Office Depot,2002_od_payclip_feb_ppf_DSP,2002_od_payclip_feb_ppf_DSP_VC1,VC1,feb,ppf,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Programmatic,DSP,2020-02-01 00:00:00,2020-02-29 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,40.84,97952.0,0.0,4000.0,4000.0,,,,,,2020-02-25 00:00:00,2020-02-29 00:00:00,2020-02-25 00:00:00,2020-02-29 00:00:00,5.0,0,0,0,MXN,0.0,15754.0,10.0,0,9.0,52592.0598,2002_od_payclip_feb_ppf_DSP_2020-02-25,9.0,0.0,52592.0598,0.0,0,0,0
997,Office Depot,od,Office Depot,2002_od_payclip_feb_ppf_DSP,2002_od_payclip_feb_ppf_DSP_VC1,VC1,feb,ppf,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Programmatic,DSP,2020-02-01 00:00:00,2020-02-29 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,40.84,97952.0,0.0,4000.0,4000.0,,,,,,2020-02-09 00:00:00,2020-02-16 00:00:00,2020-02-09 00:00:00,2020-02-16 00:00:00,8.0,0,0,0,MXN,0.0,27285.0,23.0,0,7.0,6292.93,2002_od_payclip_feb_ppf_DSP_2020-02-09,7.0,0.0,6292.93,0.0,0,0,0
998,Office Depot,od,Office Depot,2002_od_payclip_feb_ppf_DSP,2002_od_payclip_feb_ppf_DSP_VC1,VC1,feb,ppf,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Programmatic,DSP,2020-02-01 00:00:00,2020-02-29 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,40.84,97952.0,0.0,4000.0,4000.0,,,,,,2020-03-17 00:00:00,2020-03-24 00:00:00,2020-03-17 00:00:00,2020-02-29 00:00:00,-16.0,0,0,0,MXN,0.0,0.0,0.0,0,3.0,2568.9,2002_od_payclip_feb_ppf_DSP_2020-03-17,0.0,3.0,0.0,2568.9,0,0,0
999,Office Depot,od,Office Depot,2002_od_payclip_feb_ppf_DSP,2002_od_payclip_feb_ppf_DSP_VC1,VC1,feb,ppf,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Programmatic,DSP,2020-02-01 00:00:00,2020-02-29 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,40.84,97952.0,0.0,4000.0,4000.0,,,,,,2020-03-01 00:00:00,2020-03-08 00:00:00,2020-03-01 00:00:00,2020-02-29 00:00:00,0.0,0,0,0,MXN,0.0,2615.0,1.0,0,19.0,31225.4,2002_od_payclip_feb_ppf_DSP_2020-03-01,0.0,19.0,0.0,31225.4,0,0,0
1000,Office Depot,od,Office Depot,2002_od_payclip_feb_ppf_DSP,2002_od_payclip_feb_ppf_DSP_VC1,VC1,feb,ppf,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Programmatic,DSP,2020-02-01 00:00:00,2020-02-29 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,40.84,97952.0,0.0,4000.0,4000.0,,,,,,2020-03-09 00:00:00,2020-03-16 00:00:00,2020-03-09 00:00:00,2020-02-29 00:00:00,-8.0,0,0,0,MXN,0.0,1.0,0.0,0,7.0,13429.8,2002_od_payclip_feb_ppf_DSP_2020-03-09,0.0,7.0,0.0,13429.8,0,0,0
1001,Office Depot,od,Office Depot,2002_od_payclip_ppf_pfm_FB,2002_od_payclip_ppf_pfm_FB_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Facebook,FB,2020-02-01 00:00:00,2020-02-29 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,4.0,920.0,0.0,3680.0,3680.0,3680.0,3680.0,0.0,4.0,,2020-02-17 00:00:00,2020-02-24 00:00:00,2020-02-17 00:00:00,2020-02-24 00:00:00,8.0,0,0,0,MXN,883.29,72480.0,105.0,0,0.0,0.0,2002_od_payclip_ppf_pfm_FB_2020-02-17,0.0,0.0,0.0,0.0,0,0,0
1002,Office Depot,od,Office Depot,2002_od_payclip_ppf_pfm_FB,2002_od_payclip_ppf_pfm_FB_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Facebook,FB,2020-02-01 00:00:00,2020-02-29 00:00:00,2020-02-27 00:00:00,2020-03-01 00:00:00,0,4.0,920.0,0.0,3680.0,3680.0,3680.0,3680.0,0.0,4.0,,2020-02-25 00:00:00,2020-02-29 00:00:00,2020-02-27 00:00:00,2020-02-29 00:00:00,3.0,0,0,0,MXN,501.76,11344.0,29.0,0,0.0,0.0,2002_od_payclip_ppf_pfm_FB_2020-02-25,0.0,0.0,0.0,0.0,0,0,0
1003,Office Depot,od,Office Depot,2002_od_payclip_ppf_pfm_FB,2002_od_payclip_ppf_pfm_FB_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Facebook,FB,2020-02-01 00:00:00,2020-02-29 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,4.0,920.0,0.0,3680.0,3680.0,3680.0,3680.0,0.0,4.0,,2020-02-01 00:00:00,2020-02-08 00:00:00,2020-02-01 00:00:00,2020-02-08 00:00:00,8.0,0,0,0,MXN,1027.5,70134.0,125.0,0,0.0,0.0,2002_od_payclip_ppf_pfm_FB_2020-02-01,0.0,0.0,0.0,0.0,0,0,0
1004,Office Depot,od,Office Depot,2002_od_payclip_ppf_pfm_FB,2002_od_payclip_ppf_pfm_FB_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Facebook,FB,2020-02-01 00:00:00,2020-02-29 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,4.0,920.0,0.0,3680.0,3680.0,3680.0,3680.0,0.0,4.0,,2020-02-09 00:00:00,2020-02-16 00:00:00,2020-02-09 00:00:00,2020-02-16 00:00:00,8.0,0,0,0,MXN,1103.04,68818.0,98.0,0,0.0,0.0,2002_od_payclip_ppf_pfm_FB_2020-02-09,0.0,0.0,0.0,0.0,0,0,0
1005,Office Depot,od,Office Depot,2002_od_payclip_ppf_pfm_FB,2002_od_payclip_ppf_pfm_FB_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Facebook,FB,2020-02-01 00:00:00,2020-02-29 00:00:00,2020-02-27 00:00:00,2020-03-01 00:00:00,0,4.0,920.0,0.0,3680.0,3680.0,3680.0,3680.0,0.0,4.0,,2020-03-01 00:00:00,2020-03-08 00:00:00,2020-03-01 00:00:00,2020-03-01 00:00:00,1.0,0,0,0,MXN,164.41,4611.0,8.0,0,0.0,0.0,2002_od_payclip_ppf_pfm_FB_2020-03-01,0.0,0.0,0.0,0.0,0,0,0
1006,Office Depot,od,Office Depot,2002_od_payclip_ppf_pfm_FB,2002_od_payclip_ppf_pfm_FB_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Facebook,FB,2020-02-01 00:00:00,2020-02-29 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,4.35,920.0,0.0,4000.0,4000.0,3680.0,3680.0,0.0,4.0,,2020-02-17 00:00:00,2020-02-24 00:00:00,2020-02-17 00:00:00,2020-02-24 00:00:00,8.0,0,0,0,MXN,883.29,72480.0,105.0,0,0.0,0.0,2002_od_payclip_ppf_pfm_FB_2020-02-17,0.0,0.0,0.0,0.0,0,0,0
1007,Office Depot,od,Office Depot,2002_od_payclip_ppf_pfm_FB,2002_od_payclip_ppf_pfm_FB_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Facebook,FB,2020-02-01 00:00:00,2020-02-29 00:00:00,2020-02-27 00:00:00,2020-03-01 00:00:00,0,4.35,920.0,0.0,4000.0,4000.0,3680.0,3680.0,0.0,4.0,,2020-02-25 00:00:00,2020-02-29 00:00:00,2020-02-27 00:00:00,2020-02-29 00:00:00,3.0,0,0,0,MXN,501.76,11344.0,29.0,0,0.0,0.0,2002_od_payclip_ppf_pfm_FB_2020-02-25,0.0,0.0,0.0,0.0,0,0,0
1008,Office Depot,od,Office Depot,2002_od_payclip_ppf_pfm_FB,2002_od_payclip_ppf_pfm_FB_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Facebook,FB,2020-02-01 00:00:00,2020-02-29 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,4.35,920.0,0.0,4000.0,4000.0,3680.0,3680.0,0.0,4.0,,2020-02-01 00:00:00,2020-02-08 00:00:00,2020-02-01 00:00:00,2020-02-08 00:00:00,8.0,0,0,0,MXN,1027.5,70134.0,125.0,0,0.0,0.0,2002_od_payclip_ppf_pfm_FB_2020-02-01,0.0,0.0,0.0,0.0,0,0,0
1009,Office Depot,od,Office Depot,2002_od_payclip_ppf_pfm_FB,2002_od_payclip_ppf_pfm_FB_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Facebook,FB,2020-02-01 00:00:00,2020-02-29 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,4.35,920.0,0.0,4000.0,4000.0,3680.0,3680.0,0.0,4.0,,2020-02-09 00:00:00,2020-02-16 00:00:00,2020-02-09 00:00:00,2020-02-16 00:00:00,8.0,0,0,0,MXN,1103.04,68818.0,98.0,0,0.0,0.0,2002_od_payclip_ppf_pfm_FB_2020-02-09,0.0,0.0,0.0,0.0,0,0,0
1010,Office Depot,od,Office Depot,2002_od_payclip_ppf_pfm_FB,2002_od_payclip_ppf_pfm_FB_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Facebook,FB,2020-02-01 00:00:00,2020-02-29 00:00:00,2020-02-27 00:00:00,2020-03-01 00:00:00,0,4.35,920.0,0.0,4000.0,4000.0,3680.0,3680.0,0.0,4.0,,2020-03-01 00:00:00,2020-03-08 00:00:00,2020-03-01 00:00:00,2020-03-01 00:00:00,1.0,0,0,0,MXN,164.41,4611.0,8.0,0,0.0,0.0,2002_od_payclip_ppf_pfm_FB_2020-03-01,0.0,0.0,0.0,0.0,0,0,0
1011,Office Depot,od,Office Depot,2002_od_payclip_ppf_pfm_SEM,2002_od_payclip_ppf_pfm_SEM_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Google Search,SEM,2020-02-01 00:00:00,2020-02-29 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,9.0,256.0,0.0,2300.0,2300.0,2300.0,2300.0,0.0,9.0,,2020-02-17 00:00:00,2020-02-24 00:00:00,2020-02-17 00:00:00,2020-02-24 00:00:00,8.0,0,0,0,MXN,552.14,1191.0,87.0,0,0.0,0.0,2002_od_payclip_ppf_pfm_SEM_2020-02-17,0.0,0.0,0.0,0.0,0,0,0
1012,Office Depot,od,Office Depot,2002_od_payclip_ppf_pfm_SEM,2002_od_payclip_ppf_pfm_SEM_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Google Search,SEM,2020-02-01 00:00:00,2020-02-29 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,9.0,256.0,0.0,2300.0,2300.0,2300.0,2300.0,0.0,9.0,,2020-02-01 00:00:00,2020-02-08 00:00:00,2020-02-01 00:00:00,2020-02-08 00:00:00,8.0,0,0,0,MXN,599.7,1774.0,99.0,0,0.0,0.0,2002_od_payclip_ppf_pfm_SEM_2020-02-01,0.0,0.0,0.0,0.0,0,0,0
1013,Office Depot,od,Office Depot,2002_od_payclip_ppf_pfm_SEM,2002_od_payclip_ppf_pfm_SEM_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Google Search,SEM,2020-02-01 00:00:00,2020-02-29 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,9.0,256.0,0.0,2300.0,2300.0,2300.0,2300.0,0.0,9.0,,2020-02-25 00:00:00,2020-02-29 00:00:00,2020-02-25 00:00:00,2020-02-29 00:00:00,5.0,0,0,0,MXN,300.47,918.0,41.0,0,0.0,0.0,2002_od_payclip_ppf_pfm_SEM_2020-02-25,0.0,0.0,0.0,0.0,0,0,0
1014,Office Depot,od,Office Depot,2002_od_payclip_ppf_pfm_SEM,2002_od_payclip_ppf_pfm_SEM_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Google Search,SEM,2020-02-01 00:00:00,2020-02-29 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,9.0,256.0,0.0,2300.0,2300.0,2300.0,2300.0,0.0,9.0,,2020-02-09 00:00:00,2020-02-16 00:00:00,2020-02-09 00:00:00,2020-02-16 00:00:00,8.0,0,0,0,MXN,583.38,1277.0,95.0,0,0.0,0.0,2002_od_payclip_ppf_pfm_SEM_2020-02-09,0.0,0.0,0.0,0.0,0,0,0
1015,Office Depot,od,Office Depot,2002_od_payclip_ppf_pfm_SEM,2002_od_payclip_ppf_pfm_SEM_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Google Search,SEM,2020-02-01 00:00:00,2020-02-29 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,9.78,256.0,0.0,2500.0,2500.0,2300.0,2300.0,0.0,9.0,,2020-02-17 00:00:00,2020-02-24 00:00:00,2020-02-17 00:00:00,2020-02-24 00:00:00,8.0,0,0,0,MXN,552.14,1191.0,87.0,0,0.0,0.0,2002_od_payclip_ppf_pfm_SEM_2020-02-17,0.0,0.0,0.0,0.0,0,0,0
1016,Office Depot,od,Office Depot,2002_od_payclip_ppf_pfm_SEM,2002_od_payclip_ppf_pfm_SEM_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Google Search,SEM,2020-02-01 00:00:00,2020-02-29 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,9.78,256.0,0.0,2500.0,2500.0,2300.0,2300.0,0.0,9.0,,2020-02-01 00:00:00,2020-02-08 00:00:00,2020-02-01 00:00:00,2020-02-08 00:00:00,8.0,0,0,0,MXN,599.7,1774.0,99.0,0,0.0,0.0,2002_od_payclip_ppf_pfm_SEM_2020-02-01,0.0,0.0,0.0,0.0,0,0,0
1017,Office Depot,od,Office Depot,2002_od_payclip_ppf_pfm_SEM,2002_od_payclip_ppf_pfm_SEM_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Google Search,SEM,2020-02-01 00:00:00,2020-02-29 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,9.78,256.0,0.0,2500.0,2500.0,2300.0,2300.0,0.0,9.0,,2020-02-25 00:00:00,2020-02-29 00:00:00,2020-02-25 00:00:00,2020-02-29 00:00:00,5.0,0,0,0,MXN,300.47,918.0,41.0,0,0.0,0.0,2002_od_payclip_ppf_pfm_SEM_2020-02-25,0.0,0.0,0.0,0.0,0,0,0
1018,Office Depot,od,Office Depot,2002_od_payclip_ppf_pfm_SEM,2002_od_payclip_ppf_pfm_SEM_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Google Search,SEM,2020-02-01 00:00:00,2020-02-29 00:00:00,2020-02-01 00:00:00,2020-02-29 00:00:00,0,9.78,256.0,0.0,2500.0,2500.0,2300.0,2300.0,0.0,9.0,,2020-02-09 00:00:00,2020-02-16 00:00:00,2020-02-09 00:00:00,2020-02-16 00:00:00,8.0,0,0,0,MXN,583.38,1277.0,95.0,0,0.0,0.0,2002_od_payclip_ppf_pfm_SEM_2020-02-09,0.0,0.0,0.0,0.0,0,0,0
1019,Office Depot,od,Office Depot,2003_od_payclip_ppf_pfm_DSP,2003_od_payclip_ppf_pfm_DSP_V2,V2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,payclip,Programmatic,DSP,2020-03-01 00:00:00,2020-03-31 00:00:00,2020-03-01 00:00:00,2020-03-31 00:00:00,0,36.25,30663.0,40.48,1111.51,1151.99,748.79,708.32,40.48,23.1,,2020-03-17 00:00:00,2020-03-24 00:00:00,2020-03-17 00:00:00,2020-03-24 00:00:00,8.0,0,0,0,MXN,0.0,52077.0,37.0,0,17.0,33413.05,2003_od_payclip_ppf_pfm_DSP_2020-03-17,17.0,0.0,33413.05,0.0,0,0,0
1020,Office Depot,od,Office Depot,2003_od_payclip_ppf_pfm_DSP,2003_od_payclip_ppf_pfm_DSP_V2,V2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,payclip,Programmatic,DSP,2020-03-01 00:00:00,2020-03-31 00:00:00,2020-03-01 00:00:00,2020-03-31 00:00:00,0,36.25,30663.0,40.48,1111.51,1151.99,748.79,708.32,40.48,23.1,,2020-03-01 00:00:00,2020-03-08 00:00:00,2020-03-01 00:00:00,2020-03-08 00:00:00,8.0,0,0,0,MXN,0.0,30575.0,16.0,0,4.0,3434.7,2003_od_payclip_ppf_pfm_DSP_2020-03-01,4.0,0.0,3434.7,0.0,0,0,0
