cliente,cliente_nomenclatura,marca,llave_ventas,llave_unica_mp,versión,tipo_presupuesto,tipo_2,comentario,Año-Mes,mes_plan,campaña_nomenclatura,plataforma_x,plataforma_abreviacion,fecha_inicio_plan,fecha_fin_plan,inicio_campaña,fin_campaña,dias_totales_campaña,costo_planeado,kpi_planeado,serving,inversión_plataforma,inversión_total,inversión_AdOps,Operativo_AdOps,Serving_AdOps,costo_operativo,semana,inicio_reporte,fin_reporte,inicio,fin,dias_actividad_reporte,inversión_planeada,inversión_mp,inversión_diaria,divisa,dinero_gastado,impresiones,clics,ctr,conversiones,revenue,llave_analytics,conversiones_directas,conversiones_asistidas,revenue_directo,revenue_asistido,total_conversiones,total_revenue,roas,ultima_actualizacion
RadioShack,rs,RadioShack,2002_rs_izettle_ppf_pfm_DSP,2002_rs_izettle_ppf_pfm_DSP_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,izettle,Programmatic,DSP,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2020-02-29 0:00:00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-02-01 0:00:00,2020-02-08 0:00:00,2020-02-01 0:00:00,2020-02-08 0:00:00,8,0,0,0,MXN,0,"118,479",101,0,0,0,2002_rs_izettle_ppf_pfm_DSP_2020-02-01,0,0,0,0,0,0,0,2020-04-22 9:49:38
RadioShack,rs,RadioShack,2002_rs_izettle_ppf_pfm_DSP,2002_rs_izettle_ppf_pfm_DSP_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,izettle,Programmatic,DSP,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2020-02-29 0:00:00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-02-25 0:00:00,2020-02-29 0:00:00,2020-02-25 0:00:00,2020-02-29 0:00:00,5,0,0,0,MXN,0,"20,839",6,0,4,1055.65,2002_rs_izettle_ppf_pfm_DSP_2020-02-25,4,0,"1,056",0,0,0,0,2020-04-22 9:49:38
RadioShack,rs,RadioShack,2002_rs_izettle_ppf_pfm_DSP,2002_rs_izettle_ppf_pfm_DSP_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,izettle,Programmatic,DSP,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2020-02-29 0:00:00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-02-09 0:00:00,2020-02-16 0:00:00,2020-02-09 0:00:00,2020-02-16 0:00:00,8,0,0,0,MXN,0,"110,584",90,0,2,813,2002_rs_izettle_ppf_pfm_DSP_2020-02-09,2,0,813,0,0,0,0,2020-04-22 9:49:38
RadioShack,rs,RadioShack,2002_rs_izettle_ppf_pfm_DSP,2002_rs_izettle_ppf_pfm_DSP_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,izettle,Programmatic,DSP,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2020-02-29 0:00:00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-03-17 0:00:00,2020-03-24 0:00:00,2020-03-17 0:00:00,2020-02-29 0:00:00,-16,0,0,0,MXN,0,0,0,0,1,178,2002_rs_izettle_ppf_pfm_DSP_2020-03-17,0,1,0,178,0,0,0,2020-04-22 9:49:38
RadioShack,rs,RadioShack,2002_rs_izettle_ppf_pfm_DSP,2002_rs_izettle_ppf_pfm_DSP_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,izettle,Programmatic,DSP,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2020-02-29 0:00:00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-03-01 0:00:00,2020-03-08 0:00:00,2020-03-01 0:00:00,2020-02-29 0:00:00,0,0,0,0,MXN,0,52,0,0,1,2798,2002_rs_izettle_ppf_pfm_DSP_2020-03-01,0,1,0,"2,798",0,0,0,2020-04-22 9:49:38
RadioShack,rs,RadioShack,2002_rs_izettle_ppf_pfm_FB,2002_rs_izettle_ppf_pfm_FB_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,izettle,Facebook,FB,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2020-02-24 0:00:00,23.00,4.00,"2,300.00",0.00,"9,200.00","9,200.00","9,200.00","9,200.00",0.00,4,,2020-02-17 0:00:00,2020-02-24 0:00:00,2020-02-17 0:00:00,2020-02-24 0:00:00,8,0,0,0,MXN,"3,012","146,099",754,0,0,0,2002_rs_izettle_ppf_pfm_FB_2020-02-17,0,0,0,0,0,0,0,2020-04-22 9:49:38
RadioShack,rs,RadioShack,2002_rs_izettle_ppf_pfm_FB,2002_rs_izettle_ppf_pfm_FB_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,izettle,Facebook,FB,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2020-02-24 0:00:00,23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-02-01 0:00:00,2020-02-08 0:00:00,2020-02-01 0:00:00,2020-02-08 0:00:00,8,0,0,0,MXN,"2,787","175,431",835,0,0,0,2002_rs_izettle_ppf_pfm_FB_2020-02-01,0,0,0,0,0,0,0,2020-04-22 9:49:38
RadioShack,rs,RadioShack,2002_rs_izettle_ppf_pfm_FB,2002_rs_izettle_ppf_pfm_FB_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,izettle,Facebook,FB,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2020-02-24 0:00:00,23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-02-09 0:00:00,2020-02-16 0:00:00,2020-02-09 0:00:00,2020-02-16 0:00:00,8,0,0,0,MXN,"3,401","149,575",854,0,0,0,2002_rs_izettle_ppf_pfm_FB_2020-02-09,0,0,0,0,0,0,0,2020-04-22 9:49:38
RadioShack,rs,RadioShack,2002_rs_izettle_ppf_pfm_SEM,2002_rs_izettle_ppf_pfm_SEM_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,izettle,Google Search,SEM,2020-02-01 0:00:00,2020-02-29 0:00:00,2019-03-25 0:00:00,2020-03-31 0:00:00,372.00,9.00,383.00,0.00,"3,450.00","3,450.00","3,450.00","3,450.00",0.00,9,,2020-02-17 0:00:00,2020-02-24 0:00:00,2020-02-17 0:00:00,2020-02-24 0:00:00,8,0,0,0,MXN,"1,005","5,324",478,0,0,0,2002_rs_izettle_ppf_pfm_SEM_2020-02-17,0,0,0,0,0,0,0,2020-04-22 9:49:38
RadioShack,rs,RadioShack,2002_rs_izettle_ppf_pfm_SEM,2002_rs_izettle_ppf_pfm_SEM_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,izettle,Google Search,SEM,2020-02-01 0:00:00,2020-02-29 0:00:00,2019-03-25 0:00:00,2020-03-31 0:00:00,372.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-02-01 0:00:00,2020-02-08 0:00:00,2020-02-01 0:00:00,2020-02-08 0:00:00,8,0,0,0,MXN,"1,273","6,889",605,0,0,0,2002_rs_izettle_ppf_pfm_SEM_2020-02-01,0,0,0,0,0,0,0,2020-04-22 9:49:38
RadioShack,rs,RadioShack,2002_rs_izettle_ppf_pfm_SEM,2002_rs_izettle_ppf_pfm_SEM_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,izettle,Google Search,SEM,2020-02-01 0:00:00,2020-02-29 0:00:00,2019-03-25 0:00:00,2020-03-31 0:00:00,372.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-02-09 0:00:00,2020-02-16 0:00:00,2020-02-09 0:00:00,2020-02-16 0:00:00,8,0,0,0,MXN,"1,172","6,257",581,0,0,0,2002_rs_izettle_ppf_pfm_SEM_2020-02-09,0,0,0,0,0,0,0,2020-04-22 9:49:38
RadioShack,rs,RadioShack,2003_rs_izettle_ppf_pfm_DSP,2003_rs_izettle_ppf_pfm_DSP_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,izettle,Programmatic,DSP,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-01 0:00:00,2020-03-31 0:00:00,30.00,36.25,"257,125.00",339.41,"9,320.59","9,660.00","6,279.00","5,939.59",339.41,23.1,,2020-03-17 0:00:00,2020-03-24 0:00:00,2020-03-17 0:00:00,2020-03-24 0:00:00,8,0,0,0,MXN,0,"63,808",25,0,0,0,2003_rs_izettle_ppf_pfm_DSP_2020-03-17,0,0,0,0,0,0,0,2020-04-22 9:49:38
RadioShack,rs,RadioShack,2003_rs_izettle_ppf_pfm_DSP,2003_rs_izettle_ppf_pfm_DSP_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,izettle,Programmatic,DSP,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-01 0:00:00,2020-03-31 0:00:00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-03-01 0:00:00,2020-03-08 0:00:00,2020-03-01 0:00:00,2020-03-08 0:00:00,8,0,0,0,MXN,0,"59,656",26,0,7,5340,2003_rs_izettle_ppf_pfm_DSP_2020-03-01,7,0,"5,340",0,0,0,0,2020-04-22 9:49:38
RadioShack,rs,RadioShack,2003_rs_izettle_ppf_pfm_DSP,2003_rs_izettle_ppf_pfm_DSP_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,izettle,Programmatic,DSP,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-01 0:00:00,2020-03-31 0:00:00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-03-09 0:00:00,2020-03-16 0:00:00,2020-03-09 0:00:00,2020-03-16 0:00:00,8,0,0,0,MXN,0,"120,454",64,0,4,1306.75,2003_rs_izettle_ppf_pfm_DSP_2020-03-09,4,0,"1,307",0,0,0,0,2020-04-22 9:49:38
RadioShack,rs,RadioShack,2003_rs_izettle_ppf_pfm_FB,2003_rs_izettle_ppf_pfm_FB_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,izettle,Facebook,FB,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-01 0:00:00,2020-03-12 0:00:00,11.00,4.00,"3,220.00",0.00,"12,880.00","12,880.00","12,880.00","12,880.00",0.00,4,,2020-03-01 0:00:00,2020-03-08 0:00:00,2020-03-01 0:00:00,2020-03-08 0:00:00,8,0,0,0,MXN,"3,315","185,685",851,0,0,0,2003_rs_izettle_ppf_pfm_FB_2020-03-01,0,0,0,0,0,0,0,2020-04-22 9:49:38
RadioShack,rs,RadioShack,2003_rs_izettle_ppf_pfm_FB,2003_rs_izettle_ppf_pfm_FB_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,izettle,Facebook,FB,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-17 0:00:00,2020-03-31 0:00:00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-03-17 0:00:00,2020-03-24 0:00:00,2020-03-17 0:00:00,2020-03-24 0:00:00,8,0,0,0,MXN,"3,356","166,708","1,022",0,0,0,2003_rs_izettle_ppf_pfm_FB_2020-03-17,0,0,0,0,0,0,0,2020-04-22 9:49:38
RadioShack,rs,RadioShack,2003_rs_izettle_ppf_pfm_FB,2003_rs_izettle_ppf_pfm_FB_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,izettle,Facebook,FB,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-01 0:00:00,2020-03-16 0:00:00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-03-09 0:00:00,2020-03-16 0:00:00,2020-03-09 0:00:00,2020-03-16 0:00:00,8,0,0,0,MXN,"3,626","195,117","1,326",0,0,0,2003_rs_izettle_ppf_pfm_FB_2020-03-09,0,0,0,0,0,0,0,2020-04-22 9:49:38
RadioShack,rs,RadioShack,2003_rs_izettle_ppf_pfm_SEM,2003_rs_izettle_ppf_pfm_SEM_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,izettle,Google Search,SEM,2020-03-01 0:00:00,2020-03-31 0:00:00,2019-03-25 0:00:00,2020-03-31 0:00:00,372.00,9.00,"1,073.00",0.00,"9,660.00","9,660.00","9,660.00","9,660.00",0.00,9,,2020-03-17 0:00:00,2020-03-24 0:00:00,2020-03-17 0:00:00,2020-03-24 0:00:00,8,0,0,0,MXN,"2,452","10,805","1,270",0,0,0,2003_rs_izettle_ppf_pfm_SEM_2020-03-17,0,0,0,0,0,0,0,2020-04-22 9:49:38
RadioShack,rs,RadioShack,2003_rs_izettle_ppf_pfm_SEM,2003_rs_izettle_ppf_pfm_SEM_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,izettle,Google Search,SEM,2020-03-01 0:00:00,2020-03-31 0:00:00,2019-03-25 0:00:00,2020-03-31 0:00:00,372.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-03-01 0:00:00,2020-03-08 0:00:00,2020-03-01 0:00:00,2020-03-08 0:00:00,8,0,0,0,MXN,"2,468","10,054",818,0,0,0,2003_rs_izettle_ppf_pfm_SEM_2020-03-01,0,0,0,0,0,0,0,2020-04-22 9:49:38
RadioShack,rs,RadioShack,2003_rs_izettle_ppf_pfm_SEM,2003_rs_izettle_ppf_pfm_SEM_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,izettle,Google Search,SEM,2020-03-01 0:00:00,2020-03-31 0:00:00,2019-03-25 0:00:00,2020-04-30 0:00:00,402.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-03-25 0:00:00,2020-03-31 0:00:00,2020-03-25 0:00:00,2020-03-31 0:00:00,7,0,0,0,MXN,"2,063","8,059","1,010",0,0,0,2003_rs_izettle_ppf_pfm_SEM_2020-03-25,0,0,0,0,0,0,0,2020-04-22 9:49:38
RadioShack,rs,RadioShack,2003_rs_izettle_ppf_pfm_SEM,2003_rs_izettle_ppf_pfm_SEM_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,izettle,Google Search,SEM,2020-03-01 0:00:00,2020-03-31 0:00:00,2019-03-25 0:00:00,2020-03-31 0:00:00,372.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-03-09 0:00:00,2020-03-16 0:00:00,2020-03-09 0:00:00,2020-03-16 0:00:00,8,0,0,0,MXN,"2,502","9,982",833,0,0,0,2003_rs_izettle_ppf_pfm_SEM_2020-03-09,0,0,0,0,0,0,0,2020-04-22 9:49:38
RadioShack,rs,RadioShack,2003_rs_mercadopago_ppf_pfm_DSP,2003_rs_mercadopago_ppf_pfm_DSP_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,mercadopago,Programmatic,DSP,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-01 0:00:00,2020-03-31 0:00:00,30.00,36.25,"489,762.00",646.49,"17,753.51","18,400.00","11,960.00","11,313.51",646.49,23.1,,2020-03-17 0:00:00,2020-03-24 0:00:00,2020-03-17 0:00:00,2020-03-24 0:00:00,8,0,0,0,MXN,0,"27,070",10,0,13,28444.35,2003_rs_mercadopago_ppf_pfm_DSP_2020-03-17,13,0,"28,444",0,0,0,0,2020-04-22 9:49:38
RadioShack,rs,RadioShack,2003_rs_mercadopago_ppf_pfm_DSP,2003_rs_mercadopago_ppf_pfm_DSP_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,mercadopago,Programmatic,DSP,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-01 0:00:00,2020-03-31 0:00:00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-03-01 0:00:00,2020-03-08 0:00:00,2020-03-01 0:00:00,2020-03-08 0:00:00,8,0,0,0,MXN,0,"298,711",197,0,0,0,2003_rs_mercadopago_ppf_pfm_DSP_2020-03-01,0,0,0,0,0,0,0,2020-04-22 9:49:38
RadioShack,rs,RadioShack,2003_rs_mercadopago_ppf_pfm_DSP,2003_rs_mercadopago_ppf_pfm_DSP_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,mercadopago,Programmatic,DSP,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-01 0:00:00,2020-03-31 0:00:00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-03-09 0:00:00,2020-03-16 0:00:00,2020-03-09 0:00:00,2020-03-16 0:00:00,8,0,0,0,MXN,0,"147,761",93,0,8,7161,2003_rs_mercadopago_ppf_pfm_DSP_2020-03-09,8,0,"7,161",0,0,0,0,2020-04-22 9:49:38
RadioShack,rs,RadioShack,2003_rs_mercadopago_ppf_pfm_FB,2003_rs_mercadopago_ppf_pfm_FB_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,mercadopago,Facebook,FB,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-01 0:00:00,2020-03-12 0:00:00,11.00,4.00,"6,900.00",0.00,"27,600.00","27,600.00","27,600.00","27,600.00",0.00,4,,2020-03-01 0:00:00,2020-03-08 0:00:00,2020-03-01 0:00:00,2020-03-08 0:00:00,8,0,0,0,MXN,"7,163","432,403","2,115",0,0,0,2003_rs_mercadopago_ppf_pfm_FB_2020-03-01,0,0,0,0,0,0,0,2020-04-22 9:49:38
RadioShack,rs,RadioShack,2003_rs_mercadopago_ppf_pfm_FB,2003_rs_mercadopago_ppf_pfm_FB_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,mercadopago,Facebook,FB,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-17 0:00:00,2020-03-31 0:00:00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-03-17 0:00:00,2020-03-24 0:00:00,2020-03-17 0:00:00,2020-03-24 0:00:00,8,0,0,0,MXN,"5,718","314,693","2,534",0,0,0,2003_rs_mercadopago_ppf_pfm_FB_2020-03-17,0,0,0,0,0,0,0,2020-04-22 9:49:38
RadioShack,rs,RadioShack,2003_rs_mercadopago_ppf_pfm_FB,2003_rs_mercadopago_ppf_pfm_FB_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,mercadopago,Facebook,FB,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-01 0:00:00,2020-03-16 0:00:00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-03-09 0:00:00,2020-03-16 0:00:00,2020-03-09 0:00:00,2020-03-16 0:00:00,8,0,0,0,MXN,"11,537","587,785","7,631",0,0,0,2003_rs_mercadopago_ppf_pfm_FB_2020-03-09,0,0,0,0,0,0,0,2020-04-22 9:49:38
RadioShack,rs,RadioShack,2001_rs_payclip_ppf_pfm_FB,2001_rs_payclip_ppf_pfm_FB_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,payclip,Facebook,FB,2020-01-20 0:00:00,2020-01-31 0:00:00,2020-01-20 0:00:00,2020-01-31 0:00:00,11.00,4.00,"1,380.00",0.00,"5,520.00","5,520.00",,,,,,2020-01-17 0:00:00,2020-01-24 0:00:00,2020-01-20 0:00:00,2020-01-24 0:00:00,5,0,0,0,MXN,"1,519","143,205",451,0,0,0,2001_rs_payclip_ppf_pfm_FB_2020-01-17,0,0,0,0,0,0,0,2020-04-22 9:49:38
RadioShack,rs,RadioShack,2001_rs_payclip_ppf_pfm_FB,2001_rs_payclip_ppf_pfm_FB_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,payclip,Facebook,FB,2020-01-20 0:00:00,2020-01-31 0:00:00,2020-01-20 0:00:00,2020-01-31 0:00:00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-01-25 0:00:00,2020-01-31 0:00:00,2020-01-25 0:00:00,2020-01-31 0:00:00,7,0,0,0,MXN,"4,001","322,882","1,141",0,0,0,2001_rs_payclip_ppf_pfm_FB_2020-01-25,0,0,0,0,0,0,0,2020-04-22 9:49:38
RadioShack,rs,RadioShack,2001_rs_payclip_ppf_pfm_SEM,2001_rs_payclip_ppf_pfm_SEM_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,payclip,Google Search,SEM,2020-01-20 0:00:00,2020-01-31 0:00:00,2019-01-22 0:00:00,2020-03-31 0:00:00,434.00,9.00,307.00,0.00,"2,760.00","2,760.00",,,,,,2020-01-17 0:00:00,2020-01-24 0:00:00,2020-01-17 0:00:00,2020-01-24 0:00:00,8,0,0,0,MXN,"1,221","4,754",243,0,0,0,2001_rs_payclip_ppf_pfm_SEM_2020-01-17,0,0,0,0,0,0,0,2020-04-22 9:49:38
RadioShack,rs,RadioShack,2001_rs_payclip_ppf_pfm_SEM,2001_rs_payclip_ppf_pfm_SEM_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,payclip,Google Search,SEM,2020-01-20 0:00:00,2020-01-31 0:00:00,2019-01-22 0:00:00,2020-03-31 0:00:00,434.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-01-25 0:00:00,2020-01-31 0:00:00,2020-01-25 0:00:00,2020-01-31 0:00:00,7,0,0,0,MXN,"1,533","11,824",616,0,0,0,2001_rs_payclip_ppf_pfm_SEM_2020-01-25,0,0,0,0,0,0,0,2020-04-22 9:49:38
RadioShack,rs,RadioShack,2002_rs_payclip_ppf_pfm_DSP,2002_rs_payclip_ppf_pfm_DSP_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Programmatic,DSP,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2020-02-29 0:00:00,28.00,36.25,"88,157.00",116.37,"3,195.63","3,312.00","2,152.80","2,036.43",116.37,23.1,,2020-02-17 0:00:00,2020-02-24 0:00:00,2020-02-17 0:00:00,2020-02-24 0:00:00,8,0,0,0,MXN,0,"18,844",15,0,0,0,2002_rs_payclip_ppf_pfm_DSP_2020-02-17,0,0,0,0,0,0,0,2020-04-22 9:49:38
RadioShack,rs,RadioShack,2002_rs_payclip_ppf_pfm_DSP,2002_rs_payclip_ppf_pfm_DSP_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Programmatic,DSP,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2020-02-29 0:00:00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-02-01 0:00:00,2020-02-08 0:00:00,2020-02-01 0:00:00,2020-02-08 0:00:00,8,0,0,0,MXN,0,"30,600",17,0,0,0,2002_rs_payclip_ppf_pfm_DSP_2020-02-01,0,0,0,0,0,0,0,2020-04-22 9:49:38
RadioShack,rs,RadioShack,2002_rs_payclip_ppf_pfm_DSP,2002_rs_payclip_ppf_pfm_DSP_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Programmatic,DSP,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2020-02-29 0:00:00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-02-25 0:00:00,2020-02-29 0:00:00,2020-02-25 0:00:00,2020-02-29 0:00:00,5,0,0,0,MXN,0,"11,065",4,0,0,0,2002_rs_payclip_ppf_pfm_DSP_2020-02-25,0,0,0,0,0,0,0,2020-04-22 9:49:38
RadioShack,rs,RadioShack,2002_rs_payclip_ppf_pfm_DSP,2002_rs_payclip_ppf_pfm_DSP_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Programmatic,DSP,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2020-02-29 0:00:00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-02-09 0:00:00,2020-02-16 0:00:00,2020-02-09 0:00:00,2020-02-16 0:00:00,8,0,0,0,MXN,0,"27,271",19,0,0,0,2002_rs_payclip_ppf_pfm_DSP_2020-02-09,0,0,0,0,0,0,0,2020-04-22 9:49:38
RadioShack,rs,RadioShack,2002_rs_payclip_ppf_pfm_FB,2002_rs_payclip_ppf_pfm_FB_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Facebook,FB,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2020-02-29 0:00:00,28.00,4.00,828.00,0.00,"3,312.00","3,312.00","3,312.00","3,312.00",0.00,4,,2020-02-17 0:00:00,2020-02-24 0:00:00,2020-02-17 0:00:00,2020-02-24 0:00:00,8,0,0,0,MXN,927,"64,761",204,0,0,0,2002_rs_payclip_ppf_pfm_FB_2020-02-17,0,0,0,0,0,0,0,2020-04-22 9:49:38
RadioShack,rs,RadioShack,2002_rs_payclip_ppf_pfm_FB,2002_rs_payclip_ppf_pfm_FB_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Facebook,FB,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2020-02-29 0:00:00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-02-25 0:00:00,2020-02-29 0:00:00,2020-02-25 0:00:00,2020-02-29 0:00:00,5,0,0,0,MXN,569,"40,853",126,0,0,0,2002_rs_payclip_ppf_pfm_FB_2020-02-25,0,0,0,0,0,0,0,2020-04-22 9:49:38
RadioShack,rs,RadioShack,2002_rs_payclip_ppf_pfm_FB,2002_rs_payclip_ppf_pfm_FB_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Facebook,FB,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2020-02-29 0:00:00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-02-01 0:00:00,2020-02-08 0:00:00,2020-02-01 0:00:00,2020-02-08 0:00:00,8,0,0,0,MXN,864,"75,077",238,0,0,0,2002_rs_payclip_ppf_pfm_FB_2020-02-01,0,0,0,0,0,0,0,2020-04-22 9:49:38
RadioShack,rs,RadioShack,2002_rs_payclip_ppf_pfm_FB,2002_rs_payclip_ppf_pfm_FB_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,payclip,Facebook,FB,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2020-02-29 0:00:00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2020-02-09 0:00:00,2020-02-16 0:00:00,2020-02-09 0:00:00,2020-02-16 0:00:00,8,0,0,0,MXN,953,"66,054",186,0,0,0,2002_rs_payclip_ppf_pfm_FB_2020-02-09,0,0,0,0,0,0,0,2020-04-22 9:49:38
