KPI
1 de mayo de 2020 - 30 de mayo de 2020
Campaña,Mes,Fecha de inicio,Fecha de finalización,Día,Género,Edad,Moneda,Costo,Impresiones,Clics,Conversiones,CPC prom.,Costo/conv.
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-08,Mujer,35-44,MXN,2.44,626,3,0.00,0.81,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-09,Mujer,25-34,MXN,3.27,372,4,0.00,0.82,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-09,Mujer,35-44,MXN,0.33,446,1,0.00,0.33,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-10,Sin especificar,25-34,MXN,5.00,2,1,0.00,5.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-10,Mujer,25-34,MXN,4.93,641,5,0.00,0.99,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-10,Mujer,35-44,MXN,0.00,646,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-11,Mujer,25-34,MXN,0.00,685,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-11,Mujer,35-44,MXN,4.27,611,3,0.00,1.42,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-12,Mujer,25-34,MXN,3.38,825,5,0.00,0.68,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-12,Mujer,35-44,MXN,1.26,778,2,0.00,0.63,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-13,Mujer,25-34,MXN,1.14,320,1,0.00,1.14,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-13,Mujer,35-44,MXN,1.88,432,1,0.00,1.88,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-14,Mujer,25-34,MXN,5.35,373,3,0.00,1.78,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-14,Mujer,35-44,MXN,0.00,400,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-15,Hombre,Sin especificar,MXN,0.00,2,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-15,Mujer,25-34,MXN,6.45,495,5,0.00,1.29,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-15,Mujer,35-44,MXN,3.46,603,4,0.00,0.87,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-16,Mujer,25-34,MXN,7.63,378,2,0.00,3.82,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-16,Mujer,35-44,MXN,5.50,481,3,0.00,1.83,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-17,Hombre,55-64,MXN,9.74,4,2,0.00,4.87,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-17,Mujer,25-34,MXN,0.00,322,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-17,Mujer,35-44,MXN,3.67,328,4,0.00,0.92,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-18,Hombre,55-64,MXN,13.20,3,2,0.00,6.60,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-18,Mujer,25-34,MXN,1.61,270,3,0.00,0.54,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-18,Mujer,35-44,MXN,3.81,405,2,0.00,1.91,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-19,Mujer,25-34,MXN,2.22,464,2,0.00,1.11,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-19,Mujer,35-44,MXN,2.69,505,3,0.00,0.90,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-20,Hombre,55-64,MXN,0.00,3,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-20,Mujer,25-34,MXN,2.90,578,5,0.00,0.58,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-20,Mujer,35-44,MXN,5.72,468,4,0.00,1.43,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-21,Mujer,25-34,MXN,4.39,363,5,0.00,0.88,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-21,Mujer,35-44,MXN,0.00,388,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-22,Mujer,25-34,MXN,3.20,278,4,0.00,0.80,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-22,Mujer,35-44,MXN,2.92,394,3,0.00,0.97,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-23,Hombre,55-64,MXN,0.00,6,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-23,Hombre,Sin especificar,MXN,7.96,5,1,0.00,7.96,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-23,Mujer,25-34,MXN,0.00,212,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-23,Mujer,35-44,MXN,5.21,330,3,0.00,1.74,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-24,Mujer,25-34,MXN,2.42,360,3,0.00,0.81,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-24,Mujer,35-44,MXN,2.74,366,1,0.00,2.74,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-25,Hombre,Sin especificar,MXN,0.00,1,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-25,Mujer,25-34,MXN,2.52,244,2,0.00,1.26,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-25,Mujer,35-44,MXN,1.35,278,1,0.00,1.35,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-26,Mujer,25-34,MXN,6.00,461,1,0.00,6.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-26,Mujer,35-44,MXN,1.53,403,2,0.00,0.77,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-27,Mujer,25-34,MXN,2.57,272,2,0.00,1.28,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-27,Mujer,35-44,MXN,1.14,410,2,0.00,0.57,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-28,Hombre,55-64,MXN,4.46,5,1,0.00,4.46,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-28,Mujer,25-34,MXN,0.00,305,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-28,Mujer,35-44,MXN,2.38,305,2,0.00,1.19,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-29,Mujer,25-34,MXN,2.62,454,3,0.00,0.87,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-29,Mujer,35-44,MXN,4.58,451,5,0.00,0.92,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-01,Sin especificar,55-64,MXN,0.00,157,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-02,Sin especificar,55-64,MXN,0.00,185,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-03,Sin especificar,55-64,MXN,2.98,231,3,0.00,0.99,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-04,Sin especificar,55-64,MXN,0.00,208,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-05,Mujer,Sin especificar,MXN,0.00,4,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-05,Sin especificar,55-64,MXN,0.00,161,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-06,Sin especificar,55-64,MXN,0.98,181,1,0.00,0.98,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-07,Sin especificar,55-64,MXN,0.00,156,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-08,Sin especificar,55-64,MXN,1.45,187,1,0.00,1.45,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-09,Sin especificar,55-64,MXN,0.00,86,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-10,Sin especificar,55-64,MXN,0.00,106,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-11,Sin especificar,55-64,MXN,0.00,184,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-12,Sin especificar,55-64,MXN,0.71,212,1,0.00,0.71,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-13,Sin especificar,55-64,MXN,0.00,112,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-14,Sin especificar,55-64,MXN,0.00,134,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-15,Sin especificar,55-64,MXN,0.00,156,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-16,Sin especificar,55-64,MXN,0.00,102,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-17,Sin especificar,55-64,MXN,0.00,35,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-18,Sin especificar,55-64,MXN,0.00,24,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-19,Mujer,Sin especificar,MXN,10.19,11,1,0.00,10.19,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-19,Sin especificar,55-64,MXN,0.00,66,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-20,Sin especificar,55-64,MXN,0.00,33,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-21,Sin especificar,55-64,MXN,3.14,46,2,0.00,1.57,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-22,Sin especificar,55-64,MXN,0.00,10,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-23,Sin especificar,55-64,MXN,0.00,42,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-24,Sin especificar,55-64,MXN,0.00,17,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-25,Sin especificar,55-64,MXN,0.00,24,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-26,Sin especificar,55-64,MXN,0.00,24,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-27,Sin especificar,55-64,MXN,0.00,25,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-28,Sin especificar,55-64,MXN,0.00,23,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-29,Sin especificar,55-64,MXN,0.00,41,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-30,Sin especificar,55-64,MXN,0.00,20,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-01,Hombre,De entre 45 y 54 años,MXN,16.51,733,5,0.00,3.30,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-01,Mujer,De entre 45 y 54 años,MXN,3.57,458,4,0.00,0.89,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-02,Mujer,55-64,MXN,13.26,8,2,0.00,6.63,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-02,Hombre,De entre 45 y 54 años,MXN,6.29,665,2,0.00,3.15,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-02,Mujer,De entre 45 y 54 años,MXN,2.95,314,4,0.00,0.74,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-03,Mujer,55-64,MXN,0.00,6,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-03,Hombre,De entre 45 y 54 años,MXN,5.28,949,4,0.00,1.32,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-03,Mujer,De entre 45 y 54 años,MXN,1.16,563,1,0.00,1.16,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-04,Mujer,55-64,MXN,6.60,10,1,0.00,6.60,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-04,Hombre,De entre 45 y 54 años,MXN,1.76,"1,176",1,0.00,1.76,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-04,Mujer,De entre 45 y 54 años,MXN,2.30,499,2,0.00,1.15,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-05,Mujer,55-64,MXN,19.28,10,2,0.00,9.64,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-05,Hombre,De entre 45 y 54 años,MXN,11.17,856,6,0.00,1.86,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-05,Mujer,De entre 45 y 54 años,MXN,5.03,426,4,0.00,1.26,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-06,Hombre,De entre 45 y 54 años,MXN,6.12,955,4,0.00,1.53,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-06,Mujer,De entre 45 y 54 años,MXN,3.79,429,2,0.00,1.89,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-07,Mujer,55-64,MXN,7.63,21,1,0.00,7.63,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-07,Hombre,De entre 45 y 54 años,MXN,4.91,"1,094",4,0.00,1.23,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-07,Mujer,De entre 45 y 54 años,MXN,10.21,688,8,0.00,1.28,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-08,Mujer,55-64,MXN,8.12,12,1,0.00,8.12,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-08,Hombre,De entre 45 y 54 años,MXN,6.69,"1,021",6,0.00,1.12,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-08,Mujer,De entre 45 y 54 años,MXN,0.00,602,0,0.00,0.00,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-09,Mujer,55-64,MXN,16.25,14,2,0.00,8.12,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-09,Hombre,De entre 45 y 54 años,MXN,2.41,677,2,0.00,1.20,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-09,Mujer,De entre 45 y 54 años,MXN,2.72,468,4,0.00,0.68,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-10,Mujer,55-64,MXN,16.20,8,2,1.00,8.10,16.20
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-10,Hombre,De entre 45 y 54 años,MXN,7.53,969,5,0.00,1.51,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-10,Mujer,De entre 45 y 54 años,MXN,7.42,504,6,0.00,1.24,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-11,Hombre,De entre 45 y 54 años,MXN,1.70,"1,300",1,0.00,1.70,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-11,Mujer,De entre 45 y 54 años,MXN,4.90,703,2,0.00,2.45,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-12,Mujer,55-64,MXN,4.98,11,1,0.00,4.98,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-12,Hombre,De entre 45 y 54 años,MXN,2.38,"1,490",4,0.00,0.60,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-12,Mujer,De entre 45 y 54 años,MXN,4.07,871,6,0.00,0.68,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-13,Hombre,De entre 45 y 54 años,MXN,9.82,766,5,0.00,1.96,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-13,Mujer,De entre 45 y 54 años,MXN,3.65,412,2,0.00,1.82,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-14,Mujer,55-64,MXN,0.00,13,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-14,Hombre,De entre 45 y 54 años,MXN,7.43,666,4,0.00,1.86,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-14,Mujer,De entre 45 y 54 años,MXN,1.46,283,1,0.00,1.46,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-15,Mujer,55-64,MXN,0.00,11,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-15,Hombre,De entre 45 y 54 años,MXN,7.20,"1,160",5,0.00,1.44,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-15,Mujer,De entre 45 y 54 años,MXN,2.17,514,3,0.00,0.72,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-16,Hombre,De entre 45 y 54 años,MXN,14.21,770,4,0.00,3.55,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-16,Mujer,De entre 45 y 54 años,MXN,7.38,462,4,0.00,1.85,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-17,Hombre,De entre 45 y 54 años,MXN,12.43,596,7,0.00,1.78,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-17,Mujer,De entre 45 y 54 años,MXN,13.25,413,8,0.00,1.66,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-18,Mujer,55-64,MXN,7.91,10,1,0.00,7.91,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-18,Hombre,De entre 45 y 54 años,MXN,12.71,747,5,0.00,2.54,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-18,Mujer,De entre 45 y 54 años,MXN,5.95,391,5,0.00,1.19,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-19,Mujer,55-64,MXN,8.05,9,1,0.00,8.05,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-19,Hombre,De entre 45 y 54 años,MXN,9.67,"1,014",6,0.00,1.61,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-19,Mujer,De entre 45 y 54 años,MXN,7.38,683,4,0.00,1.84,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-20,Hombre,De entre 45 y 54 años,MXN,8.88,943,7,0.00,1.27,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-20,Mujer,De entre 45 y 54 años,MXN,5.03,538,4,0.00,1.26,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-21,Hombre,De entre 45 y 54 años,MXN,4.06,907,3,0.00,1.35,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-21,Mujer,De entre 45 y 54 años,MXN,2.73,510,2,0.00,1.37,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-22,Hombre,De entre 45 y 54 años,MXN,7.98,736,5,0.00,1.60,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-22,Mujer,De entre 45 y 54 años,MXN,3.97,459,4,0.00,0.99,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-23,Hombre,De entre 45 y 54 años,MXN,17.46,853,10,0.00,1.75,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-23,Mujer,De entre 45 y 54 años,MXN,1.92,463,1,0.00,1.92,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-24,Mujer,55-64,MXN,4.70,8,1,0.00,4.70,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-24,Hombre,De entre 45 y 54 años,MXN,7.53,835,5,0.00,1.51,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-24,Mujer,De entre 45 y 54 años,MXN,0.63,451,1,0.00,0.63,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-25,Mujer,55-64,MXN,0.00,9,0,0.00,0.00,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-25,Hombre,De entre 45 y 54 años,MXN,15.05,623,9,0.00,1.67,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-25,Mujer,De entre 45 y 54 años,MXN,2.67,329,2,0.00,1.33,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-26,Hombre,De entre 45 y 54 años,MXN,5.76,904,5,0.00,1.15,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-26,Mujer,De entre 45 y 54 años,MXN,4.81,595,5,0.00,0.96,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-27,Hombre,De entre 45 y 54 años,MXN,7.01,687,4,0.00,1.75,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-27,Mujer,De entre 45 y 54 años,MXN,5.79,518,5,0.00,1.16,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-28,Hombre,De entre 45 y 54 años,MXN,2.21,834,2,0.00,1.10,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-28,Mujer,De entre 45 y 54 años,MXN,1.01,398,1,0.00,1.01,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-29,Mujer,55-64,MXN,56.90,33,9,0.00,6.32,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-29,Hombre,De entre 45 y 54 años,MXN,5.40,"1,115",7,0.00,0.77,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-29,Mujer,De entre 45 y 54 años,MXN,14.70,555,12,0.00,1.22,0.00
2002_GWEP_ParqueHacienda_PI_PFM_SEM,May 2020,2020-02-01, --,2020-05-30,Mujer,55-64,MXN,13.37,18,2,0.00,6.68,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-30,Hombre,De entre 45 y 54 años,MXN,8.86,804,6,0.00,1.48,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-30,Mujer,De entre 45 y 54 años,MXN,2.65,443,2,0.00,1.32,0.00
2003_GWEP_ParqueHacienda_PI_PFM_GDN,May 2020,2020-03-02, --,2020-05-01,Hombre,25-34,MXN,4.62,574,4,0.00,1.15,0.00
