,cliente_nomenclatura,campaña_nomenclatura,llave_ventas,llave_unica_mp,versión,tipo_presupuesto,tipo_2,comentario,Año-Mes,mes_plan,campaña_nomenclatura,plataforma,fecha_inicio_plan,fecha_fin_plan,inicio_campaña,fin_campaña,costo_planeado,kpi_planeado,serving,inversión_plataforma,inversión_total,inversión_AdOps,Operativo_AdOps,Serving_AdOps,costo_operativo,semana,inicio_reporte,fin_reporte,inicio_campaña_reporte,fin_campaña_reporte,divisa,dinero_gastado,impresiones,clics,conversiones,revenue,llave_analytics,conversiones_directas,conversiones_asistidas,revenue_directo,revenue_asistido,total_conversiones,total_revenue
1549,odcam-gt,encasa,2003_odcam-gt_encasa_pi_pfm_sem,2003_odcam-gt_encasa_pi_pfm_sem_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,encasa,Google Search,2020-03-21,2020-03-31,2020-03-23 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_11,2020-03-17 00:00:00,2020-03-24 00:00:00,2020-03-23 00:00:00,2020-03-24 00:00:00,USD,6.4,699.0,221.0,0.0,0.0,2003_odcam-gt_encasa_pi_pfm_sem_2020-03-17,0.0,0.0,0.0,0.0,0,0
1550,odcam-gt,encasa,2003_odcam-gt_encasa_pi_pfm_sem,2003_odcam-gt_encasa_pi_pfm_sem_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,encasa,Google Search,2020-03-21,2020-03-31,2020-03-23 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_12,2020-03-25 00:00:00,2020-03-31 00:00:00,2020-03-25 00:00:00,2020-03-31 00:00:00,USD,25.83,4644.0,1825.0,0.0,0.0,2003_odcam-gt_encasa_pi_pfm_sem_2020-03-25,0.0,0.0,0.0,0.0,0,0
1551,odcam-gt,encasa,2003_odcam-gt_encasa_pi_pfm_sem,2003_odcam-gt_encasa_pi_pfm_sem_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,encasa,Google Search,2020-03-21,2020-03-31,2020-03-23 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_12,2020-03-25 00:00:00,2020-03-31 00:00:00,2020-03-25 00:00:00,2020-03-31 00:00:00,USD,25.83,4644.0,1825.0,0.0,0.0,2003_odcam-gt_encasa_pi_pfm_sem_2020-03-25,0.0,0.0,0.0,0.0,0,0
1552,odcam-gt,encasa,2003_odcam-gt_encasa_pi_pfm_sem,2003_odcam-gt_encasa_pi_pfm_sem_VC1,VC1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,encasa,Google Search,2020-03-21,2020-03-31,2020-03-23 00:00:00,2020-03-31 00:00:00,0.86,58.0,0.0,50.0,50.0,40.48,40.48,0.0,0.7,semana_11,2020-03-17 00:00:00,2020-03-24 00:00:00,2020-03-23 00:00:00,2020-03-24 00:00:00,USD,6.4,699.0,221.0,0.0,0.0,2003_odcam-gt_encasa_pi_pfm_sem_2020-03-17,0.0,0.0,0.0,0.0,0,0
1553,odcam-gt,encasa,2003_odcam-gt_encasa_pi_pfm_sem,2003_odcam-gt_encasa_pi_pfm_sem_VC1,VC1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,encasa,Google Search,2020-03-21,2020-03-31,2020-03-23 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_11,2020-03-17 00:00:00,2020-03-24 00:00:00,2020-03-23 00:00:00,2020-03-24 00:00:00,USD,6.4,699.0,221.0,0.0,0.0,2003_odcam-gt_encasa_pi_pfm_sem_2020-03-17,0.0,0.0,0.0,0.0,0,0
1554,odcam-gt,encasa,2003_odcam-gt_encasa_pi_pfm_sem,2003_odcam-gt_encasa_pi_pfm_sem_VC1,VC1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,encasa,Google Search,2020-03-21,2020-03-31,2020-03-23 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_12,2020-03-25 00:00:00,2020-03-31 00:00:00,2020-03-25 00:00:00,2020-03-31 00:00:00,USD,25.83,4644.0,1825.0,0.0,0.0,2003_odcam-gt_encasa_pi_pfm_sem_2020-03-25,0.0,0.0,0.0,0.0,0,0
1555,odcam-gt,encasa,2003_odcam-gt_encasa_pi_pfm_sem,2003_odcam-gt_encasa_pi_pfm_sem_VC1,VC1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,encasa,Google Search,2020-03-21,2020-03-31,2020-03-23 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_12,2020-03-25 00:00:00,2020-03-31 00:00:00,2020-03-25 00:00:00,2020-03-31 00:00:00,USD,25.83,4644.0,1825.0,0.0,0.0,2003_odcam-gt_encasa_pi_pfm_sem_2020-03-25,0.0,0.0,0.0,0.0,0,0
1557,odcam-gt,epson,2004_odcam-gt_epson_pi_pfm_fb,2004_odcam-gt_epson_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,epson,Facebook,2020-04-15,2020-04-30,2020-04-15 00:00:00,2020-04-30 00:00:00,0.23,1439.0,0.0,323.84,323.84,323.84,323.84,0.0,0.23,semana_14,2020-04-09 00:00:00,2020-04-16 00:00:00,2020-04-15 00:00:00,2020-04-16 00:00:00,MXN,521.15,76714.0,665.0,0.0,0.0,2004_odcam-gt_epson_pi_pfm_fb_2020-04-09,0.0,0.0,0.0,0.0,0,0
1556,odcam-gt,epson,2004_odcam-gt_epson_pi_pfm_fb,2004_odcam-gt_epson_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,epson,Facebook,2020-04-15,2020-04-30,2020-04-15 00:00:00,2020-04-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_15,2020-04-17 00:00:00,2020-04-24 00:00:00,2020-04-17 00:00:00,2020-04-24 00:00:00,MXN,2938.57,375732.0,2576.0,0.0,0.0,2004_odcam-gt_epson_pi_pfm_fb_2020-04-17,0.0,0.0,0.0,0.0,0,0
1559,odcam-gt,epson,2004_odcam-gt_epson_pi_pfm_fb,2004_odcam-gt_epson_pi_pfm_fb_VC1,VC1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,epson,Facebook,2020-04-15,2020-04-30,2020-04-15 00:00:00,2020-04-30 00:00:00,0.28,1439.0,0.0,400.0,400.0,323.84,323.84,0.0,0.23,semana_14,2020-04-09 00:00:00,2020-04-16 00:00:00,2020-04-15 00:00:00,2020-04-16 00:00:00,MXN,521.15,76714.0,665.0,0.0,0.0,2004_odcam-gt_epson_pi_pfm_fb_2020-04-09,0.0,0.0,0.0,0.0,0,0
1558,odcam-gt,epson,2004_odcam-gt_epson_pi_pfm_fb,2004_odcam-gt_epson_pi_pfm_fb_VC1,VC1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,epson,Facebook,2020-04-15,2020-04-30,2020-04-15 00:00:00,2020-04-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_15,2020-04-17 00:00:00,2020-04-24 00:00:00,2020-04-17 00:00:00,2020-04-24 00:00:00,MXN,2938.57,375732.0,2576.0,0.0,0.0,2004_odcam-gt_epson_pi_pfm_fb_2020-04-17,0.0,0.0,0.0,0.0,0,0
1562,odcam-gt,epson,2004_odcam-gt_epson_pi_pfm_sem,2004_odcam-gt_epson_pi_pfm_sem_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,epson,Google Search,2020-04-15,2020-04-30,2020-04-15 00:00:00,2020-04-30 00:00:00,0.7,116.0,0.0,80.96,80.96,80.96,80.96,0.0,0.7,semana_14,2020-04-09 00:00:00,2020-04-16 00:00:00,2020-04-15 00:00:00,2020-04-16 00:00:00,USD,26.0,272.0,37.0,0.0,0.0,2004_odcam-gt_epson_pi_pfm_sem_2020-04-09,0.0,0.0,0.0,0.0,0,0
1563,odcam-gt,epson,2004_odcam-gt_epson_pi_pfm_sem,2004_odcam-gt_epson_pi_pfm_sem_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,epson,Google Search,2020-04-15,2020-04-30,2020-04-15 00:00:00,2020-04-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_14,2020-04-09 00:00:00,2020-04-16 00:00:00,2020-04-15 00:00:00,2020-04-16 00:00:00,USD,26.0,272.0,37.0,0.0,0.0,2004_odcam-gt_epson_pi_pfm_sem_2020-04-09,0.0,0.0,0.0,0.0,0,0
1560,odcam-gt,epson,2004_odcam-gt_epson_pi_pfm_sem,2004_odcam-gt_epson_pi_pfm_sem_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,epson,Google Search,2020-04-15,2020-04-30,2020-04-15 00:00:00,2020-04-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_15,2020-04-17 00:00:00,2020-04-24 00:00:00,2020-04-17 00:00:00,2020-04-24 00:00:00,USD,94.15,1786.0,250.0,0.0,0.0,2004_odcam-gt_epson_pi_pfm_sem_2020-04-17,0.0,0.0,0.0,0.0,0,0
1561,odcam-gt,epson,2004_odcam-gt_epson_pi_pfm_sem,2004_odcam-gt_epson_pi_pfm_sem_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,epson,Google Search,2020-04-15,2020-04-30,2020-04-15 00:00:00,2020-04-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_15,2020-04-17 00:00:00,2020-04-24 00:00:00,2020-04-17 00:00:00,2020-04-24 00:00:00,USD,94.15,1786.0,250.0,0.0,0.0,2004_odcam-gt_epson_pi_pfm_sem_2020-04-17,0.0,0.0,0.0,0.0,0,0
1566,odcam-gt,epson,2004_odcam-gt_epson_pi_pfm_sem,2004_odcam-gt_epson_pi_pfm_sem_VC1,VC1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,epson,Google Search,2020-04-15,2020-04-30,2020-04-15 00:00:00,2020-04-30 00:00:00,0.86,116.0,0.0,100.0,100.0,80.96,80.96,0.0,0.7,semana_14,2020-04-09 00:00:00,2020-04-16 00:00:00,2020-04-15 00:00:00,2020-04-16 00:00:00,USD,26.0,272.0,37.0,0.0,0.0,2004_odcam-gt_epson_pi_pfm_sem_2020-04-09,0.0,0.0,0.0,0.0,0,0
1567,odcam-gt,epson,2004_odcam-gt_epson_pi_pfm_sem,2004_odcam-gt_epson_pi_pfm_sem_VC1,VC1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,epson,Google Search,2020-04-15,2020-04-30,2020-04-15 00:00:00,2020-04-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_14,2020-04-09 00:00:00,2020-04-16 00:00:00,2020-04-15 00:00:00,2020-04-16 00:00:00,USD,26.0,272.0,37.0,0.0,0.0,2004_odcam-gt_epson_pi_pfm_sem_2020-04-09,0.0,0.0,0.0,0.0,0,0
1564,odcam-gt,epson,2004_odcam-gt_epson_pi_pfm_sem,2004_odcam-gt_epson_pi_pfm_sem_VC1,VC1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,epson,Google Search,2020-04-15,2020-04-30,2020-04-15 00:00:00,2020-04-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_15,2020-04-17 00:00:00,2020-04-24 00:00:00,2020-04-17 00:00:00,2020-04-24 00:00:00,USD,94.15,1786.0,250.0,0.0,0.0,2004_odcam-gt_epson_pi_pfm_sem_2020-04-17,0.0,0.0,0.0,0.0,0,0
1565,odcam-gt,epson,2004_odcam-gt_epson_pi_pfm_sem,2004_odcam-gt_epson_pi_pfm_sem_VC1,VC1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,epson,Google Search,2020-04-15,2020-04-30,2020-04-15 00:00:00,2020-04-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_15,2020-04-17 00:00:00,2020-04-24 00:00:00,2020-04-17 00:00:00,2020-04-24 00:00:00,USD,94.15,1786.0,250.0,0.0,0.0,2004_odcam-gt_epson_pi_pfm_sem_2020-04-17,0.0,0.0,0.0,0.0,0,0
1568,odcam-gt,homeoffice,2003_odcam-gt_homeoffice_pi_pfm_fb,2003_odcam-gt_homeoffice_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,homeoffice,Facebook,2020-03-20,2020-03-31,2020-03-20 00:00:00,2020-03-31 00:00:00,0.23,2303.0,0.0,518.14,518.14,518.14,518.14,0.0,0.23,semana_11,2020-03-17 00:00:00,2020-03-24 00:00:00,2020-03-20 00:00:00,2020-03-24 00:00:00,MXN,4284.76,630001.0,26301.0,0.0,0.0,2003_odcam-gt_homeoffice_pi_pfm_fb_2020-03-17,0.0,0.0,0.0,0.0,0,0
1569,odcam-gt,homeoffice,2003_odcam-gt_homeoffice_pi_pfm_fb,2003_odcam-gt_homeoffice_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,homeoffice,Facebook,2020-03-20,2020-03-31,2020-03-20 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_12,2020-03-25 00:00:00,2020-03-31 00:00:00,2020-03-25 00:00:00,2020-03-31 00:00:00,MXN,7715.24,877290.0,24949.0,0.0,0.0,2003_odcam-gt_homeoffice_pi_pfm_fb_2020-03-25,0.0,0.0,0.0,0.0,0,0
1570,odcam-gt,homeoffice,2003_odcam-gt_homeoffice_pi_pfm_fb,2003_odcam-gt_homeoffice_pi_pfm_fb_VC1,VC1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,homeoffice,Facebook,2020-03-20,2020-03-31,2020-03-20 00:00:00,2020-03-31 00:00:00,0.28,2303.0,0.0,640.0,640.0,518.14,518.14,0.0,0.23,semana_11,2020-03-17 00:00:00,2020-03-24 00:00:00,2020-03-20 00:00:00,2020-03-24 00:00:00,MXN,4284.76,630001.0,26301.0,0.0,0.0,2003_odcam-gt_homeoffice_pi_pfm_fb_2020-03-17,0.0,0.0,0.0,0.0,0,0
1571,odcam-gt,homeoffice,2003_odcam-gt_homeoffice_pi_pfm_fb,2003_odcam-gt_homeoffice_pi_pfm_fb_VC1,VC1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,homeoffice,Facebook,2020-03-20,2020-03-31,2020-03-20 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_12,2020-03-25 00:00:00,2020-03-31 00:00:00,2020-03-25 00:00:00,2020-03-31 00:00:00,MXN,7715.24,877290.0,24949.0,0.0,0.0,2003_odcam-gt_homeoffice_pi_pfm_fb_2020-03-25,0.0,0.0,0.0,0.0,0,0
1572,odcam-gt,homeoffice,2003_odcam-gt_homeoffice_pi_pfm_sem,2003_odcam-gt_homeoffice_pi_pfm_sem_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,homeoffice,Google Search,2020-03-20,2020-03-31,2020-03-20 00:00:00,2020-03-31 00:00:00,0.7,185.0,0.0,129.54,129.54,129.54,129.54,0.0,0.7,semana_11,2020-03-17 00:00:00,2020-03-24 00:00:00,2020-03-20 00:00:00,2020-03-24 00:00:00,USD,52.8,6905.0,256.0,0.0,0.0,2003_odcam-gt_homeoffice_pi_pfm_sem_2020-03-17,0.0,0.0,0.0,0.0,0,0
1573,odcam-gt,homeoffice,2003_odcam-gt_homeoffice_pi_pfm_sem,2003_odcam-gt_homeoffice_pi_pfm_sem_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,homeoffice,Google Search,2020-03-20,2020-03-31,2020-03-20 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_11,2020-03-17 00:00:00,2020-03-24 00:00:00,2020-03-20 00:00:00,2020-03-24 00:00:00,USD,52.8,6905.0,256.0,0.0,0.0,2003_odcam-gt_homeoffice_pi_pfm_sem_2020-03-17,0.0,0.0,0.0,0.0,0,0
1574,odcam-gt,homeoffice,2003_odcam-gt_homeoffice_pi_pfm_sem,2003_odcam-gt_homeoffice_pi_pfm_sem_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,homeoffice,Google Search,2020-03-20,2020-03-31,2020-03-20 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_12,2020-03-25 00:00:00,2020-03-31 00:00:00,2020-03-25 00:00:00,2020-03-31 00:00:00,USD,58.44,15149.0,2298.0,0.0,0.0,2003_odcam-gt_homeoffice_pi_pfm_sem_2020-03-25,0.0,0.0,0.0,0.0,0,0
1575,odcam-gt,homeoffice,2003_odcam-gt_homeoffice_pi_pfm_sem,2003_odcam-gt_homeoffice_pi_pfm_sem_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,homeoffice,Google Search,2020-03-20,2020-03-31,2020-03-20 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_12,2020-03-25 00:00:00,2020-03-31 00:00:00,2020-03-25 00:00:00,2020-03-31 00:00:00,USD,58.44,15149.0,2298.0,0.0,0.0,2003_odcam-gt_homeoffice_pi_pfm_sem_2020-03-25,0.0,0.0,0.0,0.0,0,0
1576,odcam-gt,homeoffice,2003_odcam-gt_homeoffice_pi_pfm_sem,2003_odcam-gt_homeoffice_pi_pfm_sem_VC1,VC1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,homeoffice,Google Search,2020-03-20,2020-03-31,2020-03-20 00:00:00,2020-03-31 00:00:00,0.86,185.0,0.0,160.0,160.0,129.54,129.54,0.0,0.7,semana_11,2020-03-17 00:00:00,2020-03-24 00:00:00,2020-03-20 00:00:00,2020-03-24 00:00:00,USD,52.8,6905.0,256.0,0.0,0.0,2003_odcam-gt_homeoffice_pi_pfm_sem_2020-03-17,0.0,0.0,0.0,0.0,0,0
1577,odcam-gt,homeoffice,2003_odcam-gt_homeoffice_pi_pfm_sem,2003_odcam-gt_homeoffice_pi_pfm_sem_VC1,VC1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,homeoffice,Google Search,2020-03-20,2020-03-31,2020-03-20 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_11,2020-03-17 00:00:00,2020-03-24 00:00:00,2020-03-20 00:00:00,2020-03-24 00:00:00,USD,52.8,6905.0,256.0,0.0,0.0,2003_odcam-gt_homeoffice_pi_pfm_sem_2020-03-17,0.0,0.0,0.0,0.0,0,0
1578,odcam-gt,homeoffice,2003_odcam-gt_homeoffice_pi_pfm_sem,2003_odcam-gt_homeoffice_pi_pfm_sem_VC1,VC1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,homeoffice,Google Search,2020-03-20,2020-03-31,2020-03-20 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_12,2020-03-25 00:00:00,2020-03-31 00:00:00,2020-03-25 00:00:00,2020-03-31 00:00:00,USD,58.44,15149.0,2298.0,0.0,0.0,2003_odcam-gt_homeoffice_pi_pfm_sem_2020-03-25,0.0,0.0,0.0,0.0,0,0
1579,odcam-gt,homeoffice,2003_odcam-gt_homeoffice_pi_pfm_sem,2003_odcam-gt_homeoffice_pi_pfm_sem_VC1,VC1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,homeoffice,Google Search,2020-03-20,2020-03-31,2020-03-20 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_12,2020-03-25 00:00:00,2020-03-31 00:00:00,2020-03-25 00:00:00,2020-03-31 00:00:00,USD,58.44,15149.0,2298.0,0.0,0.0,2003_odcam-gt_homeoffice_pi_pfm_sem_2020-03-25,0.0,0.0,0.0,0.0,0,0
1580,odcam-gt,hp,2003_odcam-gt_hp_pi_pfm_fb,2003_odcam-gt_hp_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,hp,Facebook,2020-03-10,2020-03-12,2020-03-12 00:00:00,2020-03-12 00:00:00,0.23,4318.0,0.0,971.52,971.52,971.52,971.52,0.0,0.23,semana_10,2020-03-09 00:00:00,2020-03-16 00:00:00,2020-03-12 00:00:00,2020-03-12 00:00:00,MXN,10548.349999999999,522536.0,2153.0,0.0,0.0,2003_odcam-gt_hp_pi_pfm_fb_2020-03-09,0.0,0.0,0.0,0.0,0,0
1581,odcam-gt,hp,2003_odcam-gt_hp_pi_pfm_fb,2003_odcam-gt_hp_pi_pfm_fb_VC1,VC1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,hp,Facebook,2020-03-10,2020-03-12,2020-03-12 00:00:00,2020-03-12 00:00:00,0.28,4318.0,0.0,1200.0,1200.0,971.52,971.52,0.0,0.23,semana_10,2020-03-09 00:00:00,2020-03-16 00:00:00,2020-03-12 00:00:00,2020-03-12 00:00:00,MXN,10548.349999999999,522536.0,2153.0,0.0,0.0,2003_odcam-gt_hp_pi_pfm_fb_2020-03-09,0.0,0.0,0.0,0.0,0,0
1582,odcam-gt,hp,2003_odcam-gt_hp_pi_pfm_sem,2003_odcam-gt_hp_pi_pfm_sem_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,hp,Google Search,2020-03-10,2020-03-12,2020-03-12 00:00:00,2020-03-12 00:00:00,0.7,347.0,0.0,242.88,242.88,242.88,242.88,0.0,0.7,semana_10,2020-03-09 00:00:00,2020-03-16 00:00:00,2020-03-12 00:00:00,2020-03-12 00:00:00,USD,216.44,3788.0,240.0,0.0,0.0,2003_odcam-gt_hp_pi_pfm_sem_2020-03-09,0.0,0.0,0.0,0.0,0,0
1583,odcam-gt,hp,2003_odcam-gt_hp_pi_pfm_sem,2003_odcam-gt_hp_pi_pfm_sem_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,hp,Google Search,2020-03-10,2020-03-12,2020-03-12 00:00:00,2020-03-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_10,2020-03-09 00:00:00,2020-03-16 00:00:00,2020-03-12 00:00:00,2020-03-12 00:00:00,USD,216.44,3788.0,240.0,0.0,0.0,2003_odcam-gt_hp_pi_pfm_sem_2020-03-09,0.0,0.0,0.0,0.0,0,0
1584,odcam-gt,hp,2003_odcam-gt_hp_pi_pfm_sem,2003_odcam-gt_hp_pi_pfm_sem_VC1,VC1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,hp,Google Search,2020-03-10,2020-03-12,2020-03-12 00:00:00,2020-03-12 00:00:00,0.86,347.0,0.0,300.0,300.0,242.88,242.88,0.0,0.7,semana_10,2020-03-09 00:00:00,2020-03-16 00:00:00,2020-03-12 00:00:00,2020-03-12 00:00:00,USD,216.44,3788.0,240.0,0.0,0.0,2003_odcam-gt_hp_pi_pfm_sem_2020-03-09,0.0,0.0,0.0,0.0,0,0
1585,odcam-gt,hp,2003_odcam-gt_hp_pi_pfm_sem,2003_odcam-gt_hp_pi_pfm_sem_VC1,VC1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,hp,Google Search,2020-03-10,2020-03-12,2020-03-12 00:00:00,2020-03-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_10,2020-03-09 00:00:00,2020-03-16 00:00:00,2020-03-12 00:00:00,2020-03-12 00:00:00,USD,216.44,3788.0,240.0,0.0,0.0,2003_odcam-gt_hp_pi_pfm_sem_2020-03-09,0.0,0.0,0.0,0.0,0,0
1587,odcam-gt,hp,2004_odcam-gt_hp_pi_pfm_fb,2004_odcam-gt_hp_pi_pfm_fb_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,hp,Facebook,2020-04-15,2020-04-30,2020-04-16 00:00:00,2020-04-30 00:00:00,0.23,3598.0,0.0,809.6,809.6,809.6,809.6,0.0,0.23,semana_14,2020-04-09 00:00:00,2020-04-16 00:00:00,2020-04-16 00:00:00,2020-04-16 00:00:00,MXN,516.62,85613.0,538.0,0.0,0.0,2004_odcam-gt_hp_pi_pfm_fb_2020-04-09,0.0,0.0,0.0,0.0,0,0
1586,odcam-gt,hp,2004_odcam-gt_hp_pi_pfm_fb,2004_odcam-gt_hp_pi_pfm_fb_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,hp,Facebook,2020-04-15,2020-04-30,2020-04-16 00:00:00,2020-04-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_15,2020-04-17 00:00:00,2020-04-24 00:00:00,2020-04-17 00:00:00,2020-04-24 00:00:00,MXN,12057.93,1938120.0,10851.0,0.0,0.0,2004_odcam-gt_hp_pi_pfm_fb_2020-04-17,0.0,0.0,0.0,0.0,0,0
1589,odcam-gt,hp,2004_odcam-gt_hp_pi_pfm_fb,2004_odcam-gt_hp_pi_pfm_fb_VC2,VC2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,hp,Facebook,2020-04-15,2020-04-30,2020-04-16 00:00:00,2020-04-30 00:00:00,0.28,3598.0,0.0,1000.0,1000.0,809.6,809.6,0.0,0.23,semana_14,2020-04-09 00:00:00,2020-04-16 00:00:00,2020-04-16 00:00:00,2020-04-16 00:00:00,MXN,516.62,85613.0,538.0,0.0,0.0,2004_odcam-gt_hp_pi_pfm_fb_2020-04-09,0.0,0.0,0.0,0.0,0,0
1588,odcam-gt,hp,2004_odcam-gt_hp_pi_pfm_fb,2004_odcam-gt_hp_pi_pfm_fb_VC2,VC2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,hp,Facebook,2020-04-15,2020-04-30,2020-04-16 00:00:00,2020-04-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_15,2020-04-17 00:00:00,2020-04-24 00:00:00,2020-04-17 00:00:00,2020-04-24 00:00:00,MXN,12057.93,1938120.0,10851.0,0.0,0.0,2004_odcam-gt_hp_pi_pfm_fb_2020-04-17,0.0,0.0,0.0,0.0,0,0
1592,odcam-gt,hp,2004_odcam-gt_hp_pi_pfm_sem,2004_odcam-gt_hp_pi_pfm_sem_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,hp,Google Search,2020-04-15,2020-04-30,2020-04-16 00:00:00,2020-04-30 00:00:00,0.7,1735.0,0.0,1214.4,1214.4,1214.4,1214.4,0.0,0.7,semana_14,2020-04-09 00:00:00,2020-04-16 00:00:00,2020-04-16 00:00:00,2020-04-16 00:00:00,USD,15.0,216.0,21.0,0.0,0.0,2004_odcam-gt_hp_pi_pfm_sem_2020-04-09,0.0,0.0,0.0,0.0,0,0
